ID,REVIEW,ENTITY_TAGGED_REVIEW,ENTITY_SENTIMENT
138699,"১ মাস ব্যবহারের পর রিভিউ দিলাম।
অনেক ভালো প্রোডাক্ট । সবাই নিতে পারেন।",১ মাস ব্যবহারের পর রিভিউ রিভিউ দিলাম। অনেক ভালো _NE_প্রোডাক্ট।সবাই নিতে পারেন।,2
138701,আমি খুশি।এমন দামে এই প্রোডাক্ট পেয়ে।কিন্তু কয়দিন যায় সেইটা দেখার বিষয়,আমি খুশি।এমন দামে এই _NE_প্রোডাক্ট পেয়ে।কিন্তু কয়দিন যায় যায় সেইটা দেখার দেখার,2
138702,কথায় আছে না সস্তার  12 অবস্থা এই মেশিনটার ক্ষেত্রে এই কথাটা প্রযোজ্য,কথায় আছে না সস্তার 12 অবস্থা এই মেশিনটার ক্ষেত্রে ক্ষেত্রে এই কথাটা প্রযোজ্য,0
138705,"আমার টিমারটি চার্জ ১০ মিনিটও থাকেনা,ডাইরেক্ট বিদ্যুৎ লাইন থেকেও চলেনা।",আমার টিমারটি চার্জ ১০ মিনিটও থাকেনা ডাইরেক্ট বিদ্যুৎ লাইন থেকেও থেকেও চলেনা।।,0
138708,আলহামদুলিল্লাহ খুবই ভালো প্রোডাক্ট আপনারা নিতে পারেন ধন্যবাদ দারাজকে।,আলহামদুলিল্লাহ খুবই ভালো _NE_প্রোডাক্ট আপনারা নিতে পারেন পারেন ধন্যবাদ দারাজকে।,2
138715,ধন্যবাদ অনেক ভালো প্রোডাক্ট এত কম দামে ভালো প্রোডাক্ট যা অবিশ্বাস্য,ধন্যবাদ অনেক ভালো _NE_প্রোডাক্ট এত কম দামে ভালো ভালো প্রোডাক্ট যা যা,2
138720,এই দামে প্রোডাক্টের উপর আমি খুশি। সবকিছু ঠিক চলছে- ধন্যবাদ সেলারকে।,এই দামে _NE_প্রোডাক্টের উপর আমি আমি খুশি।সবকিছু ঠিক চলছে- ধন্যবাদ সেলারকে সেলারকে,2
138723,"  ভালো একটা জিনিস 
একটা নিয়েছি আরো একটা অর্ডার দিয়েছি।
Thanks DARAZ",ভালো একটা _NE_জিনিস একটা নিয়েছি আরো একটা অর্ডার অর্ডার দিয়েছি। ধন্যবাদ দারাজ,2
138726,"পিক আপ দিলাম না আর।
কোনো সমস্যা নাই একদম অরজিনাল জিনিস।চলছে ভালো ",পিক আপ দিলাম না আর। কোনো সমস্যা নাই একদম অরজিনাল অরজিনাল _NE_জিনিস।চলছে ভালো,2
138730,"ভালো মানের ট্রিমার। প্রায় ৪ মাস ব্যাবহার করলাম,  কোন সমস্যা নাই। ",ভালো মানের  _NE_ট্রিমার।প্রায় ৪ মাস ব্যাবহার করলাম কোন কোন সমস্যা।।,2
138740,"আলহামদুলিল্লাহ। 
প্রডাক্ট পয়েছি।
যেমন দেখছি ঠিক তেমন। 
ধন্যবাদ ",আলহামদুলিল্লাহ। _NE_প্রডাক্ট পয়েছি। যেমন দেখছি ঠিক তেমন। ধন্যবাদ,2
138741,অনেক ফাস্ট ডেলিভারি ছিল।  দাম অনুযায়ী প্রোডাক্ট এর মান ঠিক আছে,অনেক ফাস্ট ডেলিভারি ছিল।দাম অনুযায়ী _NE_প্রোডাক্ট এর মান মান ঠিক আছে,2
138744,আলহামদুলিল্লাহ ভালো প্রডাক্ট দিয়ে ব্যবহার করার পরে রিভিউ দিলাম,আলহামদুলিল্লাহ ভালো _NE_প্রডাক্ট দিয়ে ব্যবহার করার পরে রিভিউ রিভিউ দিলাম,2
138745,"সত্যি অসাধারণ একটা প্রোডাক্ট, এই দামের ভিতর। চাইলে নিতে পারেন।",সত্যি অসাধারণ একটা _NE_প্রোডাক্ট এই দামের ভিতর ভিতর।চাইলে নিতে পারেন।,2
