id,review,sentiment,bio_tagged_review
1544,সীল টা খোলা ছিল। হোয়াইট বিউটি টা আঠা আঠা ছিল। এমনটা আশা ছিল না।,0,সীল টা খোলা ছিল। হোয়াইট-B বিউটি-I টা আঠা আঠা ছিল। এমনটা আশা ছিল না।
1545,খুবই ভালো হোয়াইট বিউটি পেয়েছি। অনেক দিন পর ভালো জিনিস পেলাম।,2,খুবই ভালো হোয়াইট-B বিউটি-I পেয়েছি। অনেক দিন পর ভালো জিনিস পেলাম।
1546,বাজে হোয়াইট বিউটি দিয়েছে। সেলার বাটপার।,0,বাজে হোয়াইট-B বিউটি-I দিয়েছে। সেলার বাটপার।
1547,অনেক ভালো হোয়াইট বিউটি। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো হোয়াইট-B বিউটি।-I দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
1548,পারফেক্ট হোয়াইট বিউটি পেয়েছি। আপনারা চাইলে নিতে পারেন।,2,পারফেক্ট হোয়াইট-B বিউটি-I পেয়েছি। আপনারা চাইলে নিতে পারেন।
1549,ভালোই মনে হচ্ছে হোয়াইট বিউটি। উপকার পেলে আবার নেব।,2,ভালোই মনে হচ্ছে হোয়াইট-B বিউটি।-I উপকার পেলে আবার নেব।
1550,জঘন্য হোয়াইট বিউটি দিয়েছে। কেউ নিবেন না।,0,জঘন্য হোয়াইট-B বিউটি-I দিয়েছে। কেউ নিবেন না।
1551,হোয়াইট বিউটি টা অল্প দামের মধ্যে ঠিক আছে। আরেকটু ভালো আশা করেছিলাম।,1,হোয়াইট-B বিউটি-I টা অল্প দামের মধ্যে ঠিক আছে। আরেকটু ভালো আশা করেছিলাম।
1552,বাজে হোয়াইট বিউটি দিয়েছে। কোয়ালিটি একদম খারাপ।,0,বাজে হোয়াইট-B বিউটি-I দিয়েছে। কোয়ালিটি একদম খারাপ।
1553,বেস্ট হোয়াইট বিউটি পেয়েছি। ব্যবহার করে সন্তুষ্ট।,2,বেস্ট হোয়াইট-B বিউটি-I পেয়েছি। ব্যবহার করে সন্তুষ্ট।
1554,অনেক ভালো হোয়াইট বিউটি পেয়েছি। অনেক দিন পর ভালো জিনিস পেলাম।,2,অনেক ভালো হোয়াইট-B বিউটি-I পেয়েছি। অনেক দিন পর ভালো জিনিস পেলাম।
1555,মানসম্মত হোয়াইট বিউটি পেয়েছি। প্রোডাক্ট আশানুরূপ।,2,মানসম্মত হোয়াইট-B বিউটি-I পেয়েছি। প্রোডাক্ট আশানুরূপ।
1556,আসল হোয়াইট বিউটি পেয়েছি। প্যাকেজিং খুব ভালো ছিলো।,2,আসল হোয়াইট-B বিউটি-I পেয়েছি। প্যাকেজিং খুব ভালো ছিলো।
1557,নিম্নমানের হোয়াইট বিউটি দিয়েছে। সেলার বাটপার।,0,নিম্নমানের হোয়াইট-B বিউটি-I দিয়েছে। সেলার বাটপার।
1558,অরিজিনাল না হোয়াইট বিউটি দিয়েছে। টাকাটাই নষ্ট।,0,অরিজিনাল না হোয়াইট-B বিউটি-I দিয়েছে। টাকাটাই নষ্ট।
1559,ভালো পণ্য সবাই পছন্দ করে নিতে পারেন। আমি দুইবার নিয়েছি হোয়াইট বিউটি।,2,ভালো পণ্য সবাই পছন্দ করে নিতে পারেন। আমি দুইবার নিয়েছি হোয়াইট-B বিউটি।-I
1560,পারফেক্ট হোয়াইট বিউটি পেয়েছি। সেলারকে ধন্যবাদ।,2,পারফেক্ট হোয়াইট-B বিউটি-I পেয়েছি। সেলারকে ধন্যবাদ।
