id,review,sentiment,bio_tagged_review
1813,কটন প্যাড খুব ভালো কাজ করে।,2,কটন-B প্যাড-I খুব ভালো কাজ করে।
1814,"ধন্যবাদ, কটন প্যাড খুব কাজে দিয়েছে।",2,"ধন্যবাদ, কটন-B প্যাড-I খুব কাজে দিয়েছে।"
1815,কটন প্যাড এর প্যাকিং ভালো।,1,কটন-B প্যাড-I এর প্যাকিং ভালো।
1816,কটন প্যাড খুব খারাপ।,0,কটন-B প্যাড-I খুব খারাপ।
1817,"টাকা নষ্ট, কটন প্যাড ভালো কাজ করে না।",0,"টাকা নষ্ট, কটন-B প্যাড-I ভালো কাজ করে না।"
1818,কটন প্যাড একদম ফালতু।,0,কটন-B প্যাড-I একদম ফালতু।
1819,"টাকা নষ্ট, কটন প্যাড ভালো কাজ করে না।",0,"টাকা নষ্ট, কটন-B প্যাড-I ভালো কাজ করে না।"
1820,কটন প্যাড এর মান খুব ভালো।,2,কটন-B প্যাড-I এর মান খুব ভালো।
1821,দারাজকে ধন্যবাদ কটন প্যাড এর জন্য।,2,দারাজকে ধন্যবাদ কটন-B প্যাড-I এর জন্য।
1822,কটন প্যাড এর অবস্থা মোটামুটি।,1,কটন-B প্যাড-I এর অবস্থা মোটামুটি।
1823,ঠিকমতো কটন প্যাড পাইনি।,0,ঠিকমতো কটন-B প্যাড-I পাইনি।
1824,"ধন্যবাদ, কটন প্যাড খুব কাজে দিয়েছে।",2,"ধন্যবাদ, কটন-B প্যাড-I খুব কাজে দিয়েছে।"
1825,কটন প্যাড নকল মনে হচ্ছে।,0,কটন-B প্যাড-I নকল মনে হচ্ছে।
1826,অরিজিনাল কটন প্যাড পেয়ে খুশি।,2,অরিজিনাল কটন-B প্যাড-I পেয়ে খুশি।
1827,"কটন প্যাড টা অসাধারণ, সবাই নিতে পারেন।",2,"কটন-B প্যাড-I টা অসাধারণ, সবাই নিতে পারেন।"
1828,সবাই নিতে পারেন কটন প্যাড।,2,সবাই নিতে পারেন কটন-B প্যাড-I।
1829,ঠিক আছে কটন প্যাড।,1,ঠিক আছে কটন-B প্যাড-I।
1830,কটন প্যাড ভালো না।,0,কটন-B প্যাড-I ভালো না।
1831,"ডেলিভারি ঠিক ছিল, কটন প্যাড ঠিক আছে।",1,"ডেলিভারি ঠিক ছিল, কটন-B প্যাড-I ঠিক আছে।"
1832,মাঝারি মানের কটন প্যাড।,1,মাঝারি মানের কটন-B প্যাড-I।
1833,"ধন্যবাদ, কটন প্যাড খুব কাজে দিয়েছে।",2,"ধন্যবাদ, কটন-B প্যাড-I খুব কাজে দিয়েছে।"
1834,"ধন্যবাদ, কটন প্যাড খুব কাজে দিয়েছে।",2,"ধন্যবাদ, কটন-B প্যাড-I খুব কাজে দিয়েছে।"
1835,"দেখলাম কটন প্যাড, ঠিক আছে।",1,"দেখলাম কটন-B প্যাড-I, ঠিক আছে।"
1836,"কটন প্যাড হাতে পেয়েছি, ধন্যবাদ।",1,"কটন-B প্যাড-I হাতে পেয়েছি, ধন্যবাদ।"
1837,কটন প্যাড নকল মনে হচ্ছে।,0,কটন-B প্যাড-I নকল মনে হচ্ছে।
1838,দারাজকে ধন্যবাদ কটন প্যাড এর জন্য।,2,দারাজকে ধন্যবাদ কটন-B প্যাড-I এর জন্য।
1839,"ধন্যবাদ, কটন প্যাড খুব কাজে দিয়েছে।",2,"ধন্যবাদ, কটন-B প্যাড-I খুব কাজে দিয়েছে।"
1840,কটন প্যাড একদম ফালতু।,0,কটন-B প্যাড-I একদম ফালতু।
1841,কটন প্যাড নকল মনে হচ্ছে।,0,কটন-B প্যাড-I নকল মনে হচ্ছে।
1842,অরিজিনাল কটন প্যাড পেয়ে খুশি।,2,অরিজিনাল কটন-B প্যাড-I পেয়ে খুশি।
1843,কটন প্যাড এর প্যাকিং ভালো।,1,কটন-B প্যাড-I এর প্যাকিং ভালো।
1844,খারাপ সার্ভিস কটন প্যাড এর জন্য।,0,খারাপ সার্ভিস কটন-B প্যাড-I এর জন্য।
1845,সবাই নিতে পারেন কটন প্যাড।,2,সবাই নিতে পারেন কটন-B প্যাড-I।
1846,সবাই নিতে পারেন কটন প্যাড।,2,সবাই নিতে পারেন কটন-B প্যাড-I।
1847,কটন প্যাড ব্যবহার করে জানাবো।,1,কটন-B প্যাড-I ব্যবহার করে জানাবো।
1848,কটন প্যাড এর মান খুব ভালো।,2,কটন-B প্যাড-I এর মান খুব ভালো।
1849,কটন প্যাড এর প্যাকিং ভালো।,1,কটন-B প্যাড-I এর প্যাকিং ভালো।
1850,"টাকা নষ্ট, কটন প্যাড ভালো কাজ করে না।",0,"টাকা নষ্ট, কটন-B প্যাড-I ভালো কাজ করে না।"
1851,"কটন প্যাড এর প্যাকেট খোলা ছিল, হতাশ।",0,"কটন-B প্যাড-I এর প্যাকেট খোলা ছিল, হতাশ।"
1852,"দেখলাম কটন প্যাড, ঠিক আছে।",1,"দেখলাম কটন-B প্যাড-I, ঠিক আছে।"
1853,কটন প্যাড খুব খারাপ।,0,কটন-B প্যাড-I খুব খারাপ।
1854,মাঝারি মানের কটন প্যাড।,1,মাঝারি মানের কটন-B প্যাড-I।
1855,অনেক ভালো কটন প্যাড।,2,অনেক ভালো কটন-B প্যাড-I।
1856,কটন প্যাড এর অবস্থা মোটামুটি।,1,কটন-B প্যাড-I এর অবস্থা মোটামুটি।
1857,কটন প্যাড খুব ভালো কাজ করে।,2,কটন-B প্যাড-I খুব ভালো কাজ করে।
1858,হতাশ কটন প্যাড দেখে।,0,হতাশ কটন-B প্যাড-I দেখে।
1859,কটন প্যাড একদম ফালতু।,0,কটন-B প্যাড-I একদম ফালতু।
1860,কটন প্যাড এর প্যাকিং ভালো।,1,কটন-B প্যাড-I এর প্যাকিং ভালো।
